4.001569e+002,3.448696e-001
4.006390e+002,3.437922e-001
4.011211e+002,3.428926e-001
4.016032e+002,3.420503e-001
4.020854e+002,3.411772e-001
4.025675e+002,3.402457e-001
4.030496e+002,3.393046e-001
4.035317e+002,3.384395e-001
4.040138e+002,3.377266e-001
4.044959e+002,3.371787e-001
4.049781e+002,3.367311e-001
4.054602e+002,3.362640e-001
4.059423e+002,3.356550e-001
4.064244e+002,3.348404e-001
4.069065e+002,3.338290e-001
4.073886e+002,3.327042e-001
4.078708e+002,3.315764e-001
4.083529e+002,3.305408e-001
4.088350e+002,3.296380e-001
4.093171e+002,3.288544e-001
4.097992e+002,3.281472e-001
4.102813e+002,3.274827e-001
4.107635e+002,3.268658e-001
4.112456e+002,3.263397e-001
4.117277e+002,3.259702e-001
4.122098e+002,3.258201e-001
4.126919e+002,3.259253e-001
4.131740e+002,3.262874e-001
4.136562e+002,3.268780e-001
4.141383e+002,3.276426e-001
4.146204e+002,3.285226e-001
4.151025e+002,3.294567e-001
4.155846e+002,3.303854e-001
4.160667e+002,3.312653e-001
4.165489e+002,3.320641e-001
4.170310e+002,3.327647e-001
4.175131e+002,3.333562e-001
4.179952e+002,3.338239e-001
4.184773e+002,3.341324e-001
4.189594e+002,3.342364e-001
4.194416e+002,3.340949e-001
4.199237e+002,3.337091e-001
4.204058e+002,3.331359e-001
4.208879e+002,3.324873e-001
4.213700e+002,3.319001e-001
4.218521e+002,3.315057e-001
4.223343e+002,3.314131e-001
4.228164e+002,3.316652e-001
4.232985e+002,3.322235e-001
4.237806e+002,3.329662e-001
4.242627e+002,3.337288e-001
4.247448e+002,3.343641e-001
4.252270e+002,3.347826e-001
4.257091e+002,3.349786e-001
4.261912e+002,3.350087e-001
4.266733e+002,3.349580e-001
4.271554e+002,3.348953e-001
4.276375e+002,3.348566e-001
4.281197e+002,3.348453e-001
4.286018e+002,3.348500e-001
4.290839e+002,3.348666e-001
4.295660e+002,3.349128e-001
4.300481e+002,3.350207e-001
4.305302e+002,3.352232e-001
4.310124e+002,3.355319e-001
4.314945e+002,3.359295e-001
4.319766e+002,3.363738e-001
4.324587e+002,3.368160e-001
4.329408e+002,3.372217e-001
4.334229e+002,3.375729e-001
4.339051e+002,3.378621e-001
4.343872e+002,3.380812e-001
4.348693e+002,3.382093e-001
4.353514e+002,3.382190e-001
4.358335e+002,3.380955e-001
4.363156e+002,3.378583e-001
4.367978e+002,3.375693e-001
4.372799e+002,3.373231e-001
4.377620e+002,3.372279e-001
4.382441e+002,3.373603e-001
4.387262e+002,3.377434e-001
4.392083e+002,3.383402e-001
4.396905e+002,3.390737e-001
4.401726e+002,3.398593e-001
4.406547e+002,3.406300e-001
4.411368e+002,3.413580e-001
4.416189e+002,3.420500e-001
4.421010e+002,3.427281e-001
4.425832e+002,3.434084e-001
4.430653e+002,3.440869e-001
4.435474e+002,3.447454e-001
4.440295e+002,3.453659e-001
4.445116e+002,3.459478e-001
4.449937e+002,3.465171e-001
4.454759e+002,3.471117e-001
4.459580e+002,3.477690e-001
4.464401e+002,3.485052e-001
4.469222e+002,3.493045e-001
4.474043e+002,3.501269e-001
4.478864e+002,3.509256e-001
4.483686e+002,3.516688e-001
4.488507e+002,3.523471e-001
4.493328e+002,3.529766e-001
4.498149e+002,3.535853e-001
4.502970e+002,3.542051e-001
4.507791e+002,3.548607e-001
4.512613e+002,3.555689e-001
4.517434e+002,3.563431e-001
4.522255e+002,3.571971e-001
4.527076e+002,3.581417e-001
4.531897e+002,3.591797e-001
4.536718e+002,3.603004e-001
4.541540e+002,3.614758e-001
4.546361e+002,3.626656e-001
4.551182e+002,3.638334e-001
4.556003e+002,3.649532e-001
4.560824e+002,3.660160e-001
4.565645e+002,3.670325e-001
4.570467e+002,3.680202e-001
4.575288e+002,3.690005e-001
4.580109e+002,3.699872e-001
4.584930e+002,3.709889e-001
4.589751e+002,3.720125e-001
4.594572e+002,3.730648e-001
4.599394e+002,3.741547e-001
4.604215e+002,3.752811e-001
4.609036e+002,3.764291e-001
4.613857e+002,3.775626e-001
4.618678e+002,3.786319e-001
4.623499e+002,3.795933e-001
4.628321e+002,3.804242e-001
4.633142e+002,3.811388e-001
